Date,Open,High,Low,Close,Volume,Raw_close,Change_percent,Avg_vol_20d,year,month,day,dayofweek,is_month_start,is_month_end,return_close,log_return_close,SMA_10,SMA_20,SMA_50,SMA_200,EMA_10,EMA_20,EMA_50,EMA_200,RSI_14,ATR_14,volatility_20,Volume_SMA_10,Volume_SMA_20,Volume_norm_20
2011-04-27,1.79534,1.824,1.77534,1.80534,14953514.0,27.0801,0.56,30218788.5,2011.0,4.0,27.0,2.0,0,0,0.005569975603506805,0.005554520651971262,1.724868,1.731734,1.6285863999999999,1.6043795,1.7454909841829234,1.7123293816238172,1.6738070278240347,1.6417984283753955,53.897673681290385,0.07142428571428576,0.7258641213781151,15171668.1,30218788.5,0.4948416115358165
2011-04-28,1.80466,1.846,1.78134,1.844,24674954.0,27.66,2.14,30534628.5,2011.0,4.0,28.0,3.0,0,0,0.021414248839553895,0.02118818543717005,1.7430679999999998,1.7449009999999998,1.6350132,1.6069862000000001,1.7634017143314829,1.724869440516787,1.6804812620270138,1.6438103843119587,52.83791453823077,0.06894857142857148,0.7249869424693857,15821997.6,30534628.5,0.8080974032482497
2011-04-29,1.846,1.858,1.828,1.84,10895100.0,27.6,-0.22,22437628.9,2011.0,4.0,29.0,4.0,0,0,-0.002169197396963085,-0.00217155351350784,1.759468,1.7444009999999999,1.6388399999999999,1.6095561999999999,1.7773286753621225,1.7358342557056645,1.6867368988102682,1.6457625197914416,58.27148350174374,0.06518571428571433,0.40058620976830794,15436434.7,22437628.9,0.48557269792442287
2011-05-02,1.84,1.85334,1.804,1.83,11768399.0,27.45,-0.54,20877233.7,2011.0,5.0,2.0,0.0,0,0,-0.005434782608695676,-0.005449604767564731,1.771934,1.747034,1.6439732,1.6118261999999999,1.7869052798417364,1.7448024218289346,1.6923550596412382,1.6475957285497358,69.32815575296556,0.061520000000000054,0.37364761667752916,15198098.2,20877233.7,0.5636953232937179
2011-05-03,1.82534,1.826,1.76666,1.79134,13709474.0,26.8701,-2.11,19605787.25,2011.0,5.0,3.0,1.0,0,0,-0.021125683060109313,-0.021352023712437607,1.784202,1.7505009999999999,1.6488932,1.6134796,1.7877115925977842,1.749234572130941,1.6962368220082484,1.6490260198079474,69.82213650487516,0.061425714285714354,0.36352298581479325,15018239.2,19605787.25,0.6992564912179183
2011-05-04,1.78534,1.8,1.71666,1.77934,15707534.0,26.6901,-0.67,18004868.8,2011.0,5.0,4.0,2.0,0,0,-0.006698895798675886,-0.006721434112069602,1.7944020000000003,1.7504680000000001,1.6553200000000001,1.6156096,1.7861894848527324,1.752101755737518,1.699495770164788,1.6503226763272714,66.00120002181856,0.0624271428571429,0.3449640192234374,15765953.1,18004868.8,0.8724048019722309
2011-05-05,1.81334,1.82934,1.74468,1.76266,18291734.0,26.4399,-0.93,17953232.8,2011.0,5.0,5.0,3.0,0,0,-0.009374262366945052,-0.009418477302959527,1.7990019999999998,1.7503009999999999,1.6614664,1.6176829000000001,1.78191139669769,1.7531073028101354,1.7019727987857767,1.6514404606424231,61.73173769426542,0.06333142857142861,0.3454735662752986,16338923.1,17953232.8,1.0188546098505444
2011-05-06,1.79334,1.84666,1.77466,1.808,14724089.0,27.12,2.57,16581362.85,2011.0,5.0,6.0,4.0,0,0,0.02572248760396234,0.025397230244121993,1.8015359999999998,1.749901,1.6675864000000002,1.6197229,1.786654779116292,1.7583351787329797,1.706130728245158,1.65299826700419,63.32070379405199,0.06437857142857148,0.3427831565520933,15732252.6,16581362.85,0.8879902775904817
2011-05-09,1.8,1.86666,1.79,1.86066,13744544.0,27.9099,2.91,15808826.1,2011.0,5.0,9.0,0.0,0,0,0.029126106194690138,0.028710001524436257,1.8116680000000003,1.754634,1.6733196000000001,1.6219295,1.8001102738224206,1.7680803998060293,1.7121906996865244,1.655064552904646,73.92106050034883,0.06385428571428577,0.3414178998561143,15905448.6,15808826.1,0.8694221767674452
2011-05-10,1.88266,1.93,1.86066,1.88866,23034389.0,28.3299,1.5,15931395.6,2011.0,5.0,10.0,1.0,0,0,0.015048423677619827,0.014936319412525711,1.8210000000000002,1.764834,1.6792395999999998,1.6243895000000002,1.8162102240365259,1.779564171253074,1.7191110644046999,1.6573888857115648,75.11886648915936,0.06590285714285717,0.2904513969546085,16150373.1,15931395.6,1.4458487867817431
2011-05-11,1.88,1.88656,1.79466,1.80466,14444474.0,27.0699,-4.45,15635568.6,2011.0,5.0,11.0,2.0,0,0,-0.04447597767729505,-0.04549537451610952,1.8209320000000002,1.7729,1.6834128000000002,1.6265628,1.8141101833026119,1.7819542501813528,1.7224659246241234,1.6588542699333404,59.45585833404966,0.06818857142857146,0.3247644783934185,16099469.1,15635568.6,0.9238214720250084
2011-05-12,1.80466,1.84934,1.77666,1.84466,9416100.0,27.6699,2.22,15197790.65,2011.0,5.0,12.0,3.0,0,0,0.022164839914443846,0.021922770276849635,1.820998,1.7820329999999998,1.6882792,1.6288793999999998,1.8196646954294096,1.7879262263545572,1.7272578491486676,1.6607030831678347,57.056359828826366,0.06676142857142861,0.3298445484514791,14573583.7,15197790.65,0.6195703189265869
2011-05-13,1.86666,1.87928,1.82,1.83666,9923655.0,27.5499,-0.43,14956436.95,2011.0,5.0,13.0,4.0,0,0,-0.004336842561772913,-0.004346273941626455,1.820664,1.7900660000000002,1.6925324000000002,1.6312794,1.8227547508058803,1.7925675381303137,1.7315481295742101,1.662453898260692,59.11792452830188,0.06733000000000004,0.3314163144688475,14476439.2,14956436.95,0.6635039503843863
2011-05-16,1.866,1.866,1.77,1.77334,11334330.0,26.6001,-3.45,14815565.25,2011.0,5.0,16.0,0.0,0,0,-0.03447562423094097,-0.03508393064918747,1.814998,1.7934659999999998,1.6947324000000001,1.6334994,1.8137702506593565,1.7907363440226647,1.7331870264536529,1.6635572425566056,47.562704954356114,0.06971142857142862,0.3554659698738262,14433032.3,14815565.25,0.7650285229583124
2011-05-17,1.8,1.8,1.71466,1.73066,18512339.0,25.9599,-2.4,14965779.0,2011.0,5.0,17.0,1.0,0,0,-0.024067578693313108,-0.02436193543073628,1.8089299999999997,1.7965659999999999,1.6960924,1.6351794000000002,1.7986592959940189,1.7850147874490774,1.733087927377039,1.6642249316853956,42.28512396694217,0.0723314285714286,0.3578371662189463,14913318.8,14965779.0,1.2369779748852365
2011-05-18,1.74,1.76466,1.70134,1.75666,10941105.0,26.3499,1.5,15101314.5,2011.0,5.0,18.0,2.0,0,0,0.015023170351195603,0.014911440165409684,1.8066619999999998,1.800532,1.6983456000000001,1.636646,1.7910230603587427,1.7823143315015462,1.734012322381861,1.665144683608924,40.73492595578564,0.07223571428571429,0.36066505404223953,14436675.9,15101314.5,0.724513419013954
2011-05-19,1.802,1.896,1.77334,1.88,39830503.0,28.2,7.02,16464737.95,2011.0,5.0,19.0,3.0,0,0,0.07021279018136672,0.06785749803031138,1.8183960000000003,1.808699,1.7029855999999999,1.6389593,1.807200685748062,1.791617728501399,1.7397373293472784,1.6672825474536115,53.3859280828875,0.08004571428571428,0.42842803556293263,16590552.8,16464737.95,2.4191398078096955
2011-05-20,1.884,1.88534,1.82334,1.86466,12638009.0,27.9699,-0.81,16057098.7,2011.0,5.0,20.0,4.0,0,0,-0.008159574468085018,-0.008193045995797066,1.824062,1.812799,1.7082656,1.6414659,1.8176478337938689,1.7985741353107896,1.7446362576081695,1.669246502205317,52.907620549645976,0.08095,0.41163449978047467,16381944.8,16057098.7,0.7870667818713726
2011-05-23,1.84134,1.84134,1.77466,1.788,12953219.0,26.82,-4.11,16104130.45,2011.0,5.0,23.0,0.0,0,0,-0.04111205259940143,-0.04198105409473829,1.8167959999999996,1.814232,1.7119323999999998,1.6438758999999998,1.81225731855862,1.797567074805,1.7463367965254963,1.670428129049045,49.736601369042,0.0828542857142857,0.43701082511652123,16302812.3,16104130.45,0.8043414104361034
2011-05-24,1.80134,1.83334,1.77334,1.78134,9205095.0,26.7201,-0.37,15535128.0,2011.0,5.0,24.0,1.0,0,0,-0.0037248322147651614,-0.0037317866771207076,1.806064,1.813532,1.7165591999999998,1.6462492999999998,1.806635987911598,1.7960216391092858,1.7477094711715553,1.6715317297550247,50.15906343449768,0.08118714285714286,0.4312413542676533,14919882.9,15535128.0,0.5925342230846119
2011-05-25,1.79334,1.934,1.74466,1.932,70407162.0,28.98,8.46,18307810.4,2011.0,5.0,25.0,2.0,0,0,0.08457677927852059,0.08118984571612453,1.818798,1.8198649999999996,1.7245991999999999,1.649566,1.8294294446549437,1.8089719591941156,1.7549365507334551,1.6741234538370642,61.10193270920201,0.08866428571428571,0.5257224430367393,20516151.7,18307810.4,3.8457445462729942
2011-05-26,1.92134,1.984,1.87334,1.96534,50053363.0,29.4801,1.72,19576730.85,2011.0,5.0,26.0,3.0,0,0,0.017256728778467956,0.01710952255310416,1.8308659999999999,1.8259320000000003,1.7334791999999999,1.653426,1.854140454717681,1.8238641535565807,1.7631876663909667,1.6770211309133123,60.48011083579783,0.09056857142857141,0.5240907155826733,24579878.0,19576730.85,2.5567784214594744
2011-05-27,1.96934,1.978,1.92134,1.97,25306034.0,29.55,0.24,20297277.55,2011.0,5.0,27.0,4.0,0,0,0.002371091007153936,0.0023682844064667474,1.8442,1.832432,1.7424659999999996,1.6574092999999999,1.8752058265871934,1.8377818532178587,1.7712979539834777,1.6799363435410406,57.78043434947202,0.08913999999999998,0.5236641026960013,26118115.9,20297277.55,1.2467698654492705
2011-05-31,1.97934,2.01866,1.97,2.00934,49357828.0,30.1401,1.99,22176749.0,2011.0,5.0,31.0,1.0,0,1,0.019969543147208002,0.019772767190771257,1.8678000000000001,1.8413990000000002,1.7520396,1.6613493,1.8995938581167944,1.8541207243399676,1.7806329361802042,1.6832139918640154,58.45098039215686,0.08766285714285714,0.5254026341690277,29920465.7,22176749.0,2.225656609992745
2011-06-01,2.0,2.00666,1.892,1.90114,22955939.0,28.5171,-5.38,22639072.25,2011.0,6.0,1.0,2.0,1,0,-0.053848527377148625,-0.05535260369630601,1.8848480000000003,1.8468890000000002,1.7597556,1.6645949999999998,1.8998749748228319,1.858598750593304,1.7853587033888236,1.6853824098554184,56.534814413438106,0.08932999999999999,0.5589163587468122,30364825.7,22639072.25,1.013996454735463
2011-06-02,1.90134,1.95466,1.90066,1.91734,14794409.0,28.7601,0.85,22593416.0,2011.0,6.0,2.0,3.0,0,0,0.008521203067633154,0.008485102551688994,1.900916,1.8537889999999997,1.7685155999999997,1.6677984000000001,1.9030504339459533,1.8641931552987037,1.7905344405108305,1.6876904455782502,55.08678611422173,0.08799571428571427,0.5578212008331231,30750156.1,22593416.0,0.6548106315574413
2011-06-03,1.99666,2.1,1.96666,2.00866,93153131.0,30.1299,4.77,26336485.85,2011.0,6.0,3.0,4.0,0,0,0.047628485297338985,0.04652902428722927,1.9137819999999999,1.866089,1.7790755999999999,1.671585,1.9222521732285072,1.8779519024131128,1.7990883840202097,1.6908841724879193,60.78072506643935,0.09680857142857142,0.5756715760765893,36082418.9,26336485.85,3.5370372315636787
2011-06-06,2.00666,2.00866,1.884,1.91334,34976503.0,28.7001,-4.75,27349106.55,2011.0,6.0,6.0,0.0,0,0,-0.047454521920085924,-0.048617427105428046,1.9186500000000002,1.871356,1.7875691999999999,1.6748883999999997,1.9206317780960511,1.8813221974213876,1.803568839548829,1.6930976633089352,58.43658101528228,0.09885571428571427,0.6023774970845919,38316268.3,27349106.55,1.2788901508009225
2011-06-07,1.92934,1.95934,1.884,1.89134,18331484.0,28.3701,-1.15,27578453.55,2011.0,6.0,7.0,1.0,0,0,-0.011498217776244712,-0.011564833415321107,1.9289840000000003,1.87289,1.7950627999999997,1.6779784,1.9153060002604052,1.882276273857446,1.8070108458410317,1.6950702238730253,59.93028774844261,0.09814142857142857,0.5967000619706099,38854094.8,27578453.55,0.6647031156683548
2011-06-08,1.896,1.90666,1.80134,1.808,25454039.0,27.12,-4.4,27699436.05,2011.0,6.0,8.0,2.0,0,0,-0.04406399695454011,-0.045064310592546675,1.93165,1.8688569999999998,1.8002228,1.6803084000000001,1.8957958183948769,1.8752023430138796,1.807049636200207,1.6961939032374729,52.962903114106965,0.10114142857142859,0.6154710587066886,40478989.2,27699436.05,0.9189370842804577
2011-06-09,1.82866,1.87334,1.80666,1.84134,24063299.0,27.6201,1.84,28180377.3,2011.0,6.0,9.0,3.0,0,0,0.018440265486725727,0.01827230546720504,1.9225839999999998,1.870691,1.8051564,1.6831151,1.8858947605048992,1.8719773579649388,1.8083943563492186,1.6976381430062544,47.510239831010594,0.0959514285714286,0.5974233676280806,35844602.9,28180377.3,0.8539026551642372
2011-06-10,1.83466,1.8866,1.82334,1.85734,23497979.0,27.8601,0.87,28884471.25,2011.0,6.0,10.0,4.0,0,0,0.008689324079203198,0.008651789181266634,1.9117840000000001,1.8713250000000001,1.81069,1.6857685,1.8807029858676447,1.8705833238730398,1.8103137933551317,1.6992272162101723,49.5289817769999,0.09604142857142861,0.5931923148727924,33189064.5,28884471.25,0.8135159822252243
2011-06-13,1.87134,1.92534,1.85866,1.89534,25706414.0,28.4301,2.05,29673609.2,2011.0,6.0,13.0,0.0,0,0,0.02045936662108172,0.020252885347241123,1.904318,1.874259,1.8115968,1.6886618999999998,1.8833642611644366,1.872941102551798,1.8136481544000285,1.7011785871931555,57.268615076248004,0.09447000000000004,0.5967542719964927,33229102.5,29673609.2,0.866305605992816
2011-06-14,1.90266,1.98,1.90134,1.90666,23599649.0,28.5999,0.6,30286875.15,2011.0,6.0,14.0,1.0,0,0,0.005972543184863843,0.005954778248289938,1.89405,1.8809250000000002,1.8141832,1.6916285,1.88759985004363,1.8761524261182934,1.81729567775689,1.703223178365363,58.43292420327305,0.0962314285714286,0.5808091467819471,30653284.6,30286875.15,0.7792038261827748
2011-06-15,1.896,1.89666,1.80466,1.82134,20198684.0,27.3201,-4.48,30371192.4,2011.0,6.0,15.0,2.0,0,0,-0.044748408211217505,-0.045780526298198954,1.8860699999999997,1.8854590000000002,1.8161699999999998,1.6941119,1.8755526045811517,1.8709321950594082,1.817454278629169,1.7043984701229218,41.83562048103881,0.0899928571428572,0.5985550458720772,30377559.1,30371192.4,0.6650606184299831
2011-06-16,1.84466,1.86666,1.716,1.76666,27631859.0,26.4999,-3.0,31205730.1,2011.0,6.0,16.0,3.0,0,0,-0.03002185204300134,-0.030481735617847838,1.871002,1.8859589999999997,1.8159032,1.6964519000000002,1.8557539492027604,1.8610015098156552,1.8154623461339074,1.7050179878331417,35.78908216983288,0.09285000000000006,0.6080604497867369,31661304.1,31205730.1,0.8854738828879379
2011-06-17,1.79134,1.84666,1.74266,1.76666,25709474.0,26.4999,0.0,30499678.65,2011.0,6.0,17.0,4.0,0,0,0.0,0.0,1.8468019999999998,1.880292,1.8159163999999999,1.6984685000000002,1.8395550493477129,1.852016604118926,1.8135485286384603,1.705631341188036,35.35816123736281,0.09623142857142862,0.5503597277778653,24916938.4,30499678.65,0.8429424550674733
2011-06-20,1.75266,1.764,1.7,1.734,23065634.0,26.01,-1.85,31021059.9,2011.0,6.0,20.0,0.0,0,0,-0.018486862214574296,-0.018659879939590618,1.828868,1.8737590000000002,1.8142764,1.7001184999999999,1.820363222193583,1.8407769275361712,1.8104289784957757,1.7059136164000954,29.98109640831757,0.09751714285714289,0.5529736346257383,23725851.5,31021059.9,0.7435475794300633
2011-06-21,1.74934,1.84866,1.73334,1.83534,22448444.0,27.5301,5.84,31495821.15,2011.0,6.0,21.0,1.0,0,0,0.05844290657439455,0.05679887208837564,1.8232679999999999,1.876126,1.8156632,1.7022785000000002,1.8230862727038406,1.8402591249136786,1.8114058812998628,1.7072014411125322,45.1677339756771,0.09737285714285716,0.5745914440835037,24137547.5,31495821.15,0.7127435697925913
2011-06-22,1.82466,1.88334,1.80666,1.814,22132994.0,27.21,-1.16,32142216.1,2011.0,6.0,22.0,2.0,0,0,-0.011627273420728557,-0.011695398753780895,1.8238679999999998,1.877759,1.8182500000000001,1.7045017999999998,1.821434223121324,1.8377582558742807,1.8115076114449664,1.7082641133402683,42.46771042887547,0.09899285714285717,0.5763040113826288,23805443.0,32142216.1,0.688595768603522
2011-06-23,1.81334,1.848,1.74734,1.84734,17549849.0,27.7101,1.84,29499350.45,2011.0,6.0,23.0,3.0,0,0,0.018379272326350504,0.01821241487870573,1.8244680000000002,1.873526,1.82233,1.7067718000000003,1.8261443643719923,1.838670802933873,1.812912803153007,1.7096479530085242,37.15605095541401,0.09313571428571432,0.4914375530437336,23154098.0,29499350.45,0.5949232349961794
2011-06-24,1.84266,1.86466,1.81734,1.83766,54132868.0,27.5649,-0.52,29703325.7,2011.0,6.0,24.0,4.0,0,0,-0.005239966654757566,-0.005253743427656832,1.8225000000000002,1.8671419999999999,1.8258432000000002,1.7090568,1.8282381163043573,1.8385745359877899,1.8138832814607324,1.7109217047198824,43.02308429825208,0.0876114285714286,0.4863403413157952,26217586.9,29703325.7,1.8224514166102284
2011-06-27,1.84866,1.88534,1.82066,1.83066,27140504.0,27.4599,-0.38,29795049.2,2011.0,6.0,27.0,0.0,0,0,-0.00380919212476738,-0.003816465573606931,1.8160319999999999,1.860175,1.8289364000000001,1.7114868,1.828678458794474,1.8378207706556196,1.814541191991684,1.7121131305435653,44.246814320388346,0.08685000000000002,0.4859455779532532,26360995.9,29795049.2,0.9109065005336524
2011-06-28,1.85266,1.88334,1.84466,1.874,13336979.0,28.11,2.37,27994006.75,2011.0,6.0,28.0,1.0,0,0,0.023674521757180544,0.023398626245843657,1.8127660000000003,1.853408,1.8323095999999999,1.7139501,1.8369187390136605,1.8412664115455606,1.8168729099527945,1.7137239451650226,56.771175311884434,0.08309000000000002,0.4884614691993284,25334728.9,27994006.75,0.47642265428831476
2011-06-29,1.9,1.93934,1.87134,1.886,21925619.0,28.29,0.64,27942490.75,2011.0,6.0,29.0,2.0,0,0,0.006403415154749181,0.006383000395035143,1.8192320000000002,1.8526509999999998,1.8366563999999999,1.7163400999999998,1.8458426046475402,1.845526753303126,1.8195837762291556,1.7154381347653707,54.79163984378352,0.08318428571428574,0.4506820331723904,25507422.4,27942490.75,0.7846694554242628
2011-06-30,1.9,1.95534,1.89334,1.942,14199809.0,29.13,2.97,27912760.75,2011.0,6.0,30.0,3.0,0,1,0.02969247083775195,0.029260185657867477,1.8367660000000001,1.8538839999999996,1.8419495999999997,1.7187234,1.8633257674388966,1.8547146815599713,1.8243844124554633,1.7176924816831283,58.36528200466385,0.08361857142857146,0.4621221586549369,24164217.4,27912760.75,0.5087210515355418
2011-07-01,1.938,1.97334,1.92,1.93466,12822584.0,29.0199,-0.38,23896233.4,2011.0,7.0,1.0,4.0,1,0,-0.0037796086508753435,-0.0037867694206182856,1.853566,1.8501839999999998,1.8463096,1.7214167,1.8762956279045515,1.8623285214114027,1.828708945300347,1.7198513624624008,54.135812857623705,0.08257142857142862,0.42816711186587886,22875528.4,23896233.4,0.5365943571676028
2011-07-05,1.93466,1.968,1.914,1.94266,14939834.0,29.1399,0.41,22894399.95,2011.0,7.0,5.0,1.0,0,0,0.004135093504801901,0.004126567501454459,1.8744319999999999,1.85165,1.8495095999999998,1.7243867,1.8883618773764512,1.8699791384198405,1.8331776141120983,1.7220683638309342,53.81323616642657,0.08038142857142862,0.39244524904565314,22062948.4,22894399.95,0.6525540757839342
2011-07-06,1.94266,1.94266,1.90334,1.93066,13903334.0,28.9599,-0.62,22672992.45,2011.0,7.0,6.0,2.0,0,0,-0.0061770973819402775,-0.006196254579299509,1.8839640000000002,1.853616,1.852936,1.7270216999999999,1.8960524451261873,1.8757582680941416,1.837000452774369,1.7241439024992833,63.70886837881222,0.07590428571428576,0.39063891143914486,21208437.4,22672992.45,0.6132112481694052
2011-07-07,1.94266,2.0,1.934,1.982,19917314.0,29.73,2.66,22396156.2,2011.0,7.0,7.0,3.0,0,0,0.02659194265173559,0.02624452253712639,1.9007640000000001,1.8623159999999999,1.8566692,1.7300084,1.9116792732850623,1.8858765282756518,1.8426867095283155,1.7267096348127233,77.2320299458749,0.07009571428571433,0.36117415995640556,20986869.4,22396156.2,0.8893184090223483
2011-07-08,1.99266,1.99266,1.906,1.92066,18608699.0,28.8099,-3.09,22123426.2,2011.0,7.0,8.0,4.0,0,0,-0.030948536831483353,-0.03143755893660105,1.9080959999999998,1.866282,1.8589756,1.7329884000000002,1.913312132687778,1.889189239868447,1.8457444856252443,1.7286394891926962,66.859344894027,0.06885714285714292,0.3786504006026143,21092754.4,22123426.2,0.8411309727423685
2011-07-11,1.89334,1.902,1.86666,1.89,14635544.0,28.35,-1.6,21680304.45,2011.0,7.0,11.0,0.0,0,0,-0.015963262628471586,-0.016092047899644135,1.9133299999999998,1.867915,1.8598955999999998,1.7359183999999999,1.9090735631081817,1.889266455119071,1.8474799959928818,1.7302450664146596,67.15341308937369,0.06795285714285722,0.383285676356984,17143022.0,21680304.45,0.6750617378899401
2011-07-12,1.89134,1.93934,1.86666,1.878,15681089.0,28.17,-0.63,21179038.2,2011.0,7.0,12.0,1.0,0,0,-0.006349206349206327,-0.006369448285479917,1.918064,1.867048,1.8606556,1.7386084,1.9034238243612394,1.888193459393445,1.8486768588951217,1.7317152647587926,55.837757950626745,0.06490714285714294,0.37713420209402615,15997080.5,21179038.2,0.7404060964392614
2011-07-13,1.89534,1.93534,1.86,1.90934,15989129.0,28.6401,1.67,20798512.2,2011.0,7.0,13.0,2.0,0,0,0.016687965921192927,0.016550251818179817,1.921598,1.8671819999999997,1.8622423999999997,1.7413118,1.9044994926591958,1.8902074156416884,1.851055805605117,1.7334826750597,62.69913154669934,0.06481142857142864,0.3813521042578525,16262295.5,20798512.2,0.7687631137384914
2011-07-14,1.902,1.93066,1.81666,1.84066,17386964.0,27.6099,-3.59,20657926.2,2011.0,7.0,14.0,3.0,0,0,-0.035970544795583814,-0.03663342964708882,1.9170639999999999,1.8681480000000001,1.8632288,1.7433817999999999,1.8928923121757055,1.8854886141520038,1.8506481269539359,1.7345491161038822,49.18679392286715,0.06576428571428579,0.36864756957759603,15808430.0,20657926.2,0.8416606696949087
2011-07-15,1.85266,1.85534,1.82666,1.83866,10634310.0,27.5799,-0.11,19808048.75,2011.0,7.0,15.0,4.0,0,0,-0.0010865667749611063,-0.0010871575165982694,1.90673,1.8717480000000002,1.8644152,1.7452484000000001,1.8830318917801228,1.8810287461375272,1.8501780043282914,1.7355850452968786,50.12405716554186,0.06443285714285721,0.35043861612250354,15451880.1,19808048.75,0.5368681253876659
2011-07-18,1.82266,1.83,1.77534,1.81534,12784754.0,27.2301,-1.27,19161812.75,2011.0,7.0,18.0,0.0,0,0,-0.012683149685096762,-0.012764267443724164,1.8947980000000002,1.874182,1.8654688000000001,1.7475234,1.8707242750928277,1.8747726750768103,1.848811808080123,1.7363786269357158,48.173407096528045,0.06433571428571436,0.3543780889778797,15448097.1,19161812.75,0.6671996103291428
2011-07-19,1.83866,1.874,1.836,1.85934,15390719.0,27.8901,2.42,18778067.0,2011.0,7.0,19.0,1.0,0,0,0.024237883812398886,0.02394880804844124,1.886466,1.880449,1.8664955999999997,1.7499533999999999,1.8686544068941318,1.8733028964980665,1.8492246783514907,1.7376021231851115,48.25484500738059,0.06476285714285722,0.3547186427187166,15493185.6,18778067.0,0.8196114648009297
